compiledRelease/buyer/id,compiledRelease/buyer/name,ID_cat,Nombre Categoría
DNCP-SICP-CODE-320,Municipalidad de Filadelfia,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-132,Municipalidad de Cárlos Antonio López,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-337,Instituto Paraguayo de Tecnologia Agraria (IPTA),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-5,Municipalidad de Yasy Cañy,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-187,Municipalidad de Katuete,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-32,Defensoría del Pueblo,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-92,Gobierno Departamental de Alto Paraguay (GOBALTOPY),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-96,Municipalidad de Caazapá,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-80,Gobierno Departamental de Alto Paraná (A.PARANÁ),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-30,Consejo de la Magistratura (C.M.),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-141,Municipalidad de Fram,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-162,Caja de Jubilaciones y Pensiones de Empleados de Bancarios (CAJ.BANC.),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-305,Ministerio de Hacienda,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-237,Universidad Nacional de Itapúa (UNI),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-259,Municipalidad de San Pedro del Ycuamandiyú,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-130,Municipalidad de Capitán Meza,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-79,Municipalidad de Itá,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-340,Universidad Nacional de Canindeyu (UNICAN),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-114,Municipalidad de Fulgencio Yegros,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-195,Municipalidad de Ybytimi,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-107,Dirección de Beneficencia (DIBEN),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-200,Municipalidad de Iruña,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-113,Municipalidad de Tavaí,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-137,Comisión Nacional de Telecomunicaciones (CONATEL),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-164,Municipalidad de Tacuaras,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-180,Municipalidad de Bella Vista - Amambay,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-43,Cañas Paraguayas S.A. (CAPASA),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-242,Municipalidad de Horqueta,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-64,Municipalidad de Aregua,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-37,Municipalidad de Villarrica,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-83,Municipalidad de Santa Rosa del Mbutuy,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-14,Municipalidad de Villa Hayes,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-199,Municipalidad de Hernandarias,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-102,Municipalidad de Mariano Roque Alonso,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-131,Municipalidad de Capitán Miranda,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-140,Municipalidad de Encarnación,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-58,Municipalidad de Juan Manuel Frutos,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-328,Municipalidad de Tembiapora,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-290,Municipalidad de Félix Pérez Cardozo,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-25,Ministerio Público - Fiscalía (FGE),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-198,Municipalidad de Juan León Mallorquín,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-335,Instituto Forestal Nacional (INFONA),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-298,Congreso Nacional (C.N.),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-71,Municipalidad de Nueva Londres,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-238,Municipalidad de Gral. Bernardino Caballero,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-178,Dirección Nacional de Aeronáutica Civil (DINAC),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-87,Gobierno Departamental de Amambay (AMAMBAY),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-186,Municipalidad de Itanará,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-122,Municipalidad de Ypané,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-117,Municipalidad de San Antonio,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-45,Municipalidad de San Alberto,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-135,Municipalidad de Edelira,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-65,Municipalidad de Capiatá,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-116,Municipalidad de Nueva Italia,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-235,Municipalidad de Naranjal,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-213,Municipalidad de San Juan Bautista,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-70,Municipalidad de Mcal. Francisco Solano López,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-111,Municipalidad de Maciel,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-371,Ministerio de la Niñez y la Adolescencia (MINNA),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-150,Municipalidad de Humaitá,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-146,Municipalidad de Cerrito,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-209,Municipalidad de Trinidad,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-13,Ministerio de Industria y Comercio (MIC),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-105,"Ministerio de Urbanismo, Vivienda y Habitat (MUVH)",Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-355,"Ministerio de Trabajo, Empleo y Seguridad Social (MTESS)",Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-183,Municipalidad de Pedro Juan Caballero,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-229,Municipalidad de Caapucú,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-50,Gobierno Departamental de San Pedro (S.PEDRO),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-212,Municipalidad de San Ignacio,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-125,Fondo Nacional de la Cultura y las Artes (FONDEC),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-51,Gobierno Departamental de Cordillera (CORDILLERA),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-48,Municipalidad de Santa Rita,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-334,Universidad Nacional de Caaguazu (UNCA),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-194,Municipalidad de Ybycui,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-55,Municipalidad de Coronel Oviedo,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-69,Gobierno Departamental de Itapua (ITAPÚA),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-39,Banco Central del Paraguay (BCP),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-145,Instituto Nacional de Cooperativismo (INCOOP),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-221,Fondo Ganadero (FG.),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-151,Municipalidad de Isla Umbú,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-148,Municipalidad de Gral. José Eduvigis Díaz,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-3,Municipalidad de Villa Curuguaty,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-35,Municipalidad de Paso Yobai,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-316,Agencia Financiera de Desarrollo (AFD),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-93,Municipalidad de Avaí,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-379,Instituto Nacional de Estadística (INE),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-251,Municipalidad de Gral. Francisco I. Resquin,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-98,Gobierno Departamental de Boquerón,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-104,"Instituto Nacional de Tecnología, Normalización y Metrología (INTN)",Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-336,Ministerio del Ambiente y Desarrollo Sostenible (MADES),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-119,Municipalidad de Villa Elisa,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-234,Municipalidad de Minga Porá,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-321,Municipalidad de Loma Plata,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-153,Municipalidad de Mayor José D. Martinez,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-224,Municipalidad de los Cedrales,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-72,Municipalidad de R.I. 3 Corrales,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-82,Gobierno Departamental de Ñeembucú (ÑEEMBUCÚ),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-24,Tribunal Superior de Justicia Electoral (TSJE),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-256,Municipalidad de San Estanislao,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-297,Honorable Cámara de Senadores,Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-78,Gobierno Departamental de Paraguarí (PARAGUARÍ),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-68,Gobierno Departamental de Caazapá (CAAZAPÁ),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
DNCP-SICP-CODE-77,Gobierno Departamental de Misiones (MISIONES),Cat21,"Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos"
